,entity,id,start,end,sent_context,full_context
0,Флавий Магн Аврелий Кассиодор,['Q45177364'],0,29,Флавий Магн Аврелий Кассиодор Сенатор (лат.,"Флавий Магн Аврелий Кассиодор Сенатор (лат. Flavius Magnus Aurelius Cassiodorus Senator, между 480—490, Сцилациум, Бруттий — между 585—590, там же) — римский писатель-панегирист, историк и экзегет, государственный деятель во время правления короля остготов Теодориха Великого и его преемников, вершиной его карьеры стала должность префекта претория Италии.
Происходил из сирийского рода, поселившегося в Италии в IV веке, три поколения его предшественников занимали разнообразные государственные посты. Кассиодор начал карьеру придворного панегириста в первом десятилетии VI века. После падения Остготского королевства Кассиодор, по-видимому, полтора десятилетия провёл в Константинополе, в 554 году удалился в родовое имение на юге Италии, где основал просветительский центр, монастырь Виварий, в котором занялся реализацией своей образовательной и культурной программы. В библиотеке Вивария имелись все основные произведения позднеримской христианской литературы, а также многие классические сочинения; в монастыре осуществлялись переводы с греческого языка, которым сам Кассиодор владел слабо. Последние труды — о правописании и исчислении даты Пасхи — написаны в 93-летнем возрасте.
Принципиальная обращённость произведений Кассиодора к современникам обеспечила популярность его трудов, его наследие широко использовали Павел Диакон, Беда Достопочтенный, Гинкмар Реймский, Алкуин, Рабан Мавр, Марсилий Падуанский. Традиция скриптория и школы Вивария были продолжены в Монте-Кассино и аббатстве Боббио.
В эпоху Ренессанса Томас Мор и Эразм Роттердамский высоко оценивали достижения Кассиодора в области латинской стилистики. Не будучи оригинальным мыслителем, Кассиодор был талантливым организатором и просветителем, начав создание новой, средневековой культурной парадигмы. Сохранилось несколько сотен рукописей с произведениями Кассиодора, в «Латинской патрологии» Миня полное собрание его сочинений занимает два тома (69 и 70). В то же время, биография Кассиодора плохо известна, основными источниками для неё являются автобиографические пассажи в его собственных трудах, немногие упоминания у современников и предания, сохранённые авторами раннего Средневековья.
"
1,Сцилациум,-1,61,70," Flavius Magnus Aurelius Cassiodorus Senator, между 480—490, Сцилациум, Бруттий — между 585—590, там же) — римский писатель-панегирист, историк и экзегет, государственный деятель во время правления короля остготов Теодориха Великого и его преемников, вершиной его карьеры стала должность префекта претория Италии.","Флавий Магн Аврелий Кассиодор Сенатор (лат. Flavius Magnus Aurelius Cassiodorus Senator, между 480—490, Сцилациум, Бруттий — между 585—590, там же) — римский писатель-панегирист, историк и экзегет, государственный деятель во время правления короля остготов Теодориха Великого и его преемников, вершиной его карьеры стала должность префекта претория Италии.
Происходил из сирийского рода, поселившегося в Италии в IV веке, три поколения его предшественников занимали разнообразные государственные посты. Кассиодор начал карьеру придворного панегириста в первом десятилетии VI века. После падения Остготского королевства Кассиодор, по-видимому, полтора десятилетия провёл в Константинополе, в 554 году удалился в родовое имение на юге Италии, где основал просветительский центр, монастырь Виварий, в котором занялся реализацией своей образовательной и культурной программы. В библиотеке Вивария имелись все основные произведения позднеримской христианской литературы, а также многие классические сочинения; в монастыре осуществлялись переводы с греческого языка, которым сам Кассиодор владел слабо. Последние труды — о правописании и исчислении даты Пасхи — написаны в 93-летнем возрасте.
Принципиальная обращённость произведений Кассиодора к современникам обеспечила популярность его трудов, его наследие широко использовали Павел Диакон, Беда Достопочтенный, Гинкмар Реймский, Алкуин, Рабан Мавр, Марсилий Падуанский. Традиция скриптория и школы Вивария были продолжены в Монте-Кассино и аббатстве Боббио.
В эпоху Ренессанса Томас Мор и Эразм Роттердамский высоко оценивали достижения Кассиодора в области латинской стилистики. Не будучи оригинальным мыслителем, Кассиодор был талантливым организатором и просветителем, начав создание новой, средневековой культурной парадигмы. Сохранилось несколько сотен рукописей с произведениями Кассиодора, в «Латинской патрологии» Миня полное собрание его сочинений занимает два тома (69 и 70). В то же время, биография Кассиодора плохо известна, основными источниками для неё являются автобиографические пассажи в его собственных трудах, немногие упоминания у современников и предания, сохранённые авторами раннего Средневековья.
"
2,Бруттий,"['Q45267140', 'Q45267146', 'Q10436544']",72,79," Flavius Magnus Aurelius Cassiodorus Senator, между 480—490, Сцилациум, Бруттий — между 585—590, там же) — римский писатель-панегирист, историк и экзегет, государственный деятель во время правления короля остготов Теодориха Великого и его преемников, вершиной его карьеры стала должность префекта претория Италии.","Флавий Магн Аврелий Кассиодор Сенатор (лат. Flavius Magnus Aurelius Cassiodorus Senator, между 480—490, Сцилациум, Бруттий — между 585—590, там же) — римский писатель-панегирист, историк и экзегет, государственный деятель во время правления короля остготов Теодориха Великого и его преемников, вершиной его карьеры стала должность префекта претория Италии.
Происходил из сирийского рода, поселившегося в Италии в IV веке, три поколения его предшественников занимали разнообразные государственные посты. Кассиодор начал карьеру придворного панегириста в первом десятилетии VI века. После падения Остготского королевства Кассиодор, по-видимому, полтора десятилетия провёл в Константинополе, в 554 году удалился в родовое имение на юге Италии, где основал просветительский центр, монастырь Виварий, в котором занялся реализацией своей образовательной и культурной программы. В библиотеке Вивария имелись все основные произведения позднеримской христианской литературы, а также многие классические сочинения; в монастыре осуществлялись переводы с греческого языка, которым сам Кассиодор владел слабо. Последние труды — о правописании и исчислении даты Пасхи — написаны в 93-летнем возрасте.
Принципиальная обращённость произведений Кассиодора к современникам обеспечила популярность его трудов, его наследие широко использовали Павел Диакон, Беда Достопочтенный, Гинкмар Реймский, Алкуин, Рабан Мавр, Марсилий Падуанский. Традиция скриптория и школы Вивария были продолжены в Монте-Кассино и аббатстве Боббио.
В эпоху Ренессанса Томас Мор и Эразм Роттердамский высоко оценивали достижения Кассиодора в области латинской стилистики. Не будучи оригинальным мыслителем, Кассиодор был талантливым организатором и просветителем, начав создание новой, средневековой культурной парадигмы. Сохранилось несколько сотен рукописей с произведениями Кассиодора, в «Латинской патрологии» Миня полное собрание его сочинений занимает два тома (69 и 70). В то же время, биография Кассиодора плохо известна, основными источниками для неё являются автобиографические пассажи в его собственных трудах, немногие упоминания у современников и предания, сохранённые авторами раннего Средневековья.
"
3,Теодориха Великого,-1,214,232," Flavius Magnus Aurelius Cassiodorus Senator, между 480—490, Сцилациум, Бруттий — между 585—590, там же) — римский писатель-панегирист, историк и экзегет, государственный деятель во время правления короля остготов Теодориха Великого и его преемников, вершиной его карьеры стала должность префекта претория Италии.","Флавий Магн Аврелий Кассиодор Сенатор (лат. Flavius Magnus Aurelius Cassiodorus Senator, между 480—490, Сцилациум, Бруттий — между 585—590, там же) — римский писатель-панегирист, историк и экзегет, государственный деятель во время правления короля остготов Теодориха Великого и его преемников, вершиной его карьеры стала должность префекта претория Италии.
Происходил из сирийского рода, поселившегося в Италии в IV веке, три поколения его предшественников занимали разнообразные государственные посты. Кассиодор начал карьеру придворного панегириста в первом десятилетии VI века. После падения Остготского королевства Кассиодор, по-видимому, полтора десятилетия провёл в Константинополе, в 554 году удалился в родовое имение на юге Италии, где основал просветительский центр, монастырь Виварий, в котором занялся реализацией своей образовательной и культурной программы. В библиотеке Вивария имелись все основные произведения позднеримской христианской литературы, а также многие классические сочинения; в монастыре осуществлялись переводы с греческого языка, которым сам Кассиодор владел слабо. Последние труды — о правописании и исчислении даты Пасхи — написаны в 93-летнем возрасте.
Принципиальная обращённость произведений Кассиодора к современникам обеспечила популярность его трудов, его наследие широко использовали Павел Диакон, Беда Достопочтенный, Гинкмар Реймский, Алкуин, Рабан Мавр, Марсилий Падуанский. Традиция скриптория и школы Вивария были продолжены в Монте-Кассино и аббатстве Боббио.
В эпоху Ренессанса Томас Мор и Эразм Роттердамский высоко оценивали достижения Кассиодора в области латинской стилистики. Не будучи оригинальным мыслителем, Кассиодор был талантливым организатором и просветителем, начав создание новой, средневековой культурной парадигмы. Сохранилось несколько сотен рукописей с произведениями Кассиодора, в «Латинской патрологии» Миня полное собрание его сочинений занимает два тома (69 и 70). В то же время, биография Кассиодора плохо известна, основными источниками для неё являются автобиографические пассажи в его собственных трудах, немногие упоминания у современников и предания, сохранённые авторами раннего Средневековья.
"
4,Италии,"['Q38', 'Q172579', 'Q215350']",306,312," Flavius Magnus Aurelius Cassiodorus Senator, между 480—490, Сцилациум, Бруттий — между 585—590, там же) — римский писатель-панегирист, историк и экзегет, государственный деятель во время правления короля остготов Теодориха Великого и его преемников, вершиной его карьеры стала должность префекта претория Италии.","Флавий Магн Аврелий Кассиодор Сенатор (лат. Flavius Magnus Aurelius Cassiodorus Senator, между 480—490, Сцилациум, Бруттий — между 585—590, там же) — римский писатель-панегирист, историк и экзегет, государственный деятель во время правления короля остготов Теодориха Великого и его преемников, вершиной его карьеры стала должность префекта претория Италии.
Происходил из сирийского рода, поселившегося в Италии в IV веке, три поколения его предшественников занимали разнообразные государственные посты. Кассиодор начал карьеру придворного панегириста в первом десятилетии VI века. После падения Остготского королевства Кассиодор, по-видимому, полтора десятилетия провёл в Константинополе, в 554 году удалился в родовое имение на юге Италии, где основал просветительский центр, монастырь Виварий, в котором занялся реализацией своей образовательной и культурной программы. В библиотеке Вивария имелись все основные произведения позднеримской христианской литературы, а также многие классические сочинения; в монастыре осуществлялись переводы с греческого языка, которым сам Кассиодор владел слабо. Последние труды — о правописании и исчислении даты Пасхи — написаны в 93-летнем возрасте.
Принципиальная обращённость произведений Кассиодора к современникам обеспечила популярность его трудов, его наследие широко использовали Павел Диакон, Беда Достопочтенный, Гинкмар Реймский, Алкуин, Рабан Мавр, Марсилий Падуанский. Традиция скриптория и школы Вивария были продолжены в Монте-Кассино и аббатстве Боббио.
В эпоху Ренессанса Томас Мор и Эразм Роттердамский высоко оценивали достижения Кассиодора в области латинской стилистики. Не будучи оригинальным мыслителем, Кассиодор был талантливым организатором и просветителем, начав создание новой, средневековой культурной парадигмы. Сохранилось несколько сотен рукописей с произведениями Кассиодора, в «Латинской патрологии» Миня полное собрание его сочинений занимает два тома (69 и 70). В то же время, биография Кассиодора плохо известна, основными источниками для неё являются автобиографические пассажи в его собственных трудах, немногие упоминания у современников и предания, сохранённые авторами раннего Средневековья.
"
5,Италии,"['Q38', 'Q172579', 'Q215350']",47,53,"Происходил из сирийского рода, поселившегося в Италии в IV веке, три поколения его предшественников занимали разнообразные государственные посты.","Флавий Магн Аврелий Кассиодор Сенатор (лат. Flavius Magnus Aurelius Cassiodorus Senator, между 480—490, Сцилациум, Бруттий — между 585—590, там же) — римский писатель-панегирист, историк и экзегет, государственный деятель во время правления короля остготов Теодориха Великого и его преемников, вершиной его карьеры стала должность префекта претория Италии.
Происходил из сирийского рода, поселившегося в Италии в IV веке, три поколения его предшественников занимали разнообразные государственные посты. Кассиодор начал карьеру придворного панегириста в первом десятилетии VI века. После падения Остготского королевства Кассиодор, по-видимому, полтора десятилетия провёл в Константинополе, в 554 году удалился в родовое имение на юге Италии, где основал просветительский центр, монастырь Виварий, в котором занялся реализацией своей образовательной и культурной программы. В библиотеке Вивария имелись все основные произведения позднеримской христианской литературы, а также многие классические сочинения; в монастыре осуществлялись переводы с греческого языка, которым сам Кассиодор владел слабо. Последние труды — о правописании и исчислении даты Пасхи — написаны в 93-летнем возрасте.
Принципиальная обращённость произведений Кассиодора к современникам обеспечила популярность его трудов, его наследие широко использовали Павел Диакон, Беда Достопочтенный, Гинкмар Реймский, Алкуин, Рабан Мавр, Марсилий Падуанский. Традиция скриптория и школы Вивария были продолжены в Монте-Кассино и аббатстве Боббио.
В эпоху Ренессанса Томас Мор и Эразм Роттердамский высоко оценивали достижения Кассиодора в области латинской стилистики. Не будучи оригинальным мыслителем, Кассиодор был талантливым организатором и просветителем, начав создание новой, средневековой культурной парадигмы. Сохранилось несколько сотен рукописей с произведениями Кассиодора, в «Латинской патрологии» Миня полное собрание его сочинений занимает два тома (69 и 70). В то же время, биография Кассиодора плохо известна, основными источниками для неё являются автобиографические пассажи в его собственных трудах, немногие упоминания у современников и предания, сохранённые авторами раннего Средневековья.
"
6,Кассиодор,"['Q45177364', 'Q24437651', 'Q24762139']",0,9,Кассиодор начал карьеру придворного панегириста в первом десятилетии VI века.,"Флавий Магн Аврелий Кассиодор Сенатор (лат. Flavius Magnus Aurelius Cassiodorus Senator, между 480—490, Сцилациум, Бруттий — между 585—590, там же) — римский писатель-панегирист, историк и экзегет, государственный деятель во время правления короля остготов Теодориха Великого и его преемников, вершиной его карьеры стала должность префекта претория Италии.
Происходил из сирийского рода, поселившегося в Италии в IV веке, три поколения его предшественников занимали разнообразные государственные посты. Кассиодор начал карьеру придворного панегириста в первом десятилетии VI века. После падения Остготского королевства Кассиодор, по-видимому, полтора десятилетия провёл в Константинополе, в 554 году удалился в родовое имение на юге Италии, где основал просветительский центр, монастырь Виварий, в котором занялся реализацией своей образовательной и культурной программы. В библиотеке Вивария имелись все основные произведения позднеримской христианской литературы, а также многие классические сочинения; в монастыре осуществлялись переводы с греческого языка, которым сам Кассиодор владел слабо. Последние труды — о правописании и исчислении даты Пасхи — написаны в 93-летнем возрасте.
Принципиальная обращённость произведений Кассиодора к современникам обеспечила популярность его трудов, его наследие широко использовали Павел Диакон, Беда Достопочтенный, Гинкмар Реймский, Алкуин, Рабан Мавр, Марсилий Падуанский. Традиция скриптория и школы Вивария были продолжены в Монте-Кассино и аббатстве Боббио.
В эпоху Ренессанса Томас Мор и Эразм Роттердамский высоко оценивали достижения Кассиодора в области латинской стилистики. Не будучи оригинальным мыслителем, Кассиодор был талантливым организатором и просветителем, начав создание новой, средневековой культурной парадигмы. Сохранилось несколько сотен рукописей с произведениями Кассиодора, в «Латинской патрологии» Миня полное собрание его сочинений занимает два тома (69 и 70). В то же время, биография Кассиодора плохо известна, основными источниками для неё являются автобиографические пассажи в его собственных трудах, немногие упоминания у современников и предания, сохранённые авторами раннего Средневековья.
"
7,Остготского королевства,-1,14,37,"После падения Остготского королевства Кассиодор, по-видимому, полтора десятилетия провёл в Константинополе, в 554 году удалился в родовое имение на юге Италии, где основал просветительский центр, монастырь Виварий, в котором занялся реализацией своей образовательной и культурной программы.","Флавий Магн Аврелий Кассиодор Сенатор (лат. Flavius Magnus Aurelius Cassiodorus Senator, между 480—490, Сцилациум, Бруттий — между 585—590, там же) — римский писатель-панегирист, историк и экзегет, государственный деятель во время правления короля остготов Теодориха Великого и его преемников, вершиной его карьеры стала должность префекта претория Италии.
Происходил из сирийского рода, поселившегося в Италии в IV веке, три поколения его предшественников занимали разнообразные государственные посты. Кассиодор начал карьеру придворного панегириста в первом десятилетии VI века. После падения Остготского королевства Кассиодор, по-видимому, полтора десятилетия провёл в Константинополе, в 554 году удалился в родовое имение на юге Италии, где основал просветительский центр, монастырь Виварий, в котором занялся реализацией своей образовательной и культурной программы. В библиотеке Вивария имелись все основные произведения позднеримской христианской литературы, а также многие классические сочинения; в монастыре осуществлялись переводы с греческого языка, которым сам Кассиодор владел слабо. Последние труды — о правописании и исчислении даты Пасхи — написаны в 93-летнем возрасте.
Принципиальная обращённость произведений Кассиодора к современникам обеспечила популярность его трудов, его наследие широко использовали Павел Диакон, Беда Достопочтенный, Гинкмар Реймский, Алкуин, Рабан Мавр, Марсилий Падуанский. Традиция скриптория и школы Вивария были продолжены в Монте-Кассино и аббатстве Боббио.
В эпоху Ренессанса Томас Мор и Эразм Роттердамский высоко оценивали достижения Кассиодора в области латинской стилистики. Не будучи оригинальным мыслителем, Кассиодор был талантливым организатором и просветителем, начав создание новой, средневековой культурной парадигмы. Сохранилось несколько сотен рукописей с произведениями Кассиодора, в «Латинской патрологии» Миня полное собрание его сочинений занимает два тома (69 и 70). В то же время, биография Кассиодора плохо известна, основными источниками для неё являются автобиографические пассажи в его собственных трудах, немногие упоминания у современников и предания, сохранённые авторами раннего Средневековья.
"
8,Кассиодор,"['Q45177364', 'Q24437651', 'Q24762139']",38,47,"После падения Остготского королевства Кассиодор, по-видимому, полтора десятилетия провёл в Константинополе, в 554 году удалился в родовое имение на юге Италии, где основал просветительский центр, монастырь Виварий, в котором занялся реализацией своей образовательной и культурной программы.","Флавий Магн Аврелий Кассиодор Сенатор (лат. Flavius Magnus Aurelius Cassiodorus Senator, между 480—490, Сцилациум, Бруттий — между 585—590, там же) — римский писатель-панегирист, историк и экзегет, государственный деятель во время правления короля остготов Теодориха Великого и его преемников, вершиной его карьеры стала должность префекта претория Италии.
Происходил из сирийского рода, поселившегося в Италии в IV веке, три поколения его предшественников занимали разнообразные государственные посты. Кассиодор начал карьеру придворного панегириста в первом десятилетии VI века. После падения Остготского королевства Кассиодор, по-видимому, полтора десятилетия провёл в Константинополе, в 554 году удалился в родовое имение на юге Италии, где основал просветительский центр, монастырь Виварий, в котором занялся реализацией своей образовательной и культурной программы. В библиотеке Вивария имелись все основные произведения позднеримской христианской литературы, а также многие классические сочинения; в монастыре осуществлялись переводы с греческого языка, которым сам Кассиодор владел слабо. Последние труды — о правописании и исчислении даты Пасхи — написаны в 93-летнем возрасте.
Принципиальная обращённость произведений Кассиодора к современникам обеспечила популярность его трудов, его наследие широко использовали Павел Диакон, Беда Достопочтенный, Гинкмар Реймский, Алкуин, Рабан Мавр, Марсилий Падуанский. Традиция скриптория и школы Вивария были продолжены в Монте-Кассино и аббатстве Боббио.
В эпоху Ренессанса Томас Мор и Эразм Роттердамский высоко оценивали достижения Кассиодора в области латинской стилистики. Не будучи оригинальным мыслителем, Кассиодор был талантливым организатором и просветителем, начав создание новой, средневековой культурной парадигмы. Сохранилось несколько сотен рукописей с произведениями Кассиодора, в «Латинской патрологии» Миня полное собрание его сочинений занимает два тома (69 и 70). В то же время, биография Кассиодора плохо известна, основными источниками для неё являются автобиографические пассажи в его собственных трудах, немногие упоминания у современников и предания, сохранённые авторами раннего Средневековья.
"
9,Константинополе,"['Q16869', 'Q406', 'Q19177032']",91,106,"После падения Остготского королевства Кассиодор, по-видимому, полтора десятилетия провёл в Константинополе, в 554 году удалился в родовое имение на юге Италии, где основал просветительский центр, монастырь Виварий, в котором занялся реализацией своей образовательной и культурной программы.","Флавий Магн Аврелий Кассиодор Сенатор (лат. Flavius Magnus Aurelius Cassiodorus Senator, между 480—490, Сцилациум, Бруттий — между 585—590, там же) — римский писатель-панегирист, историк и экзегет, государственный деятель во время правления короля остготов Теодориха Великого и его преемников, вершиной его карьеры стала должность префекта претория Италии.
Происходил из сирийского рода, поселившегося в Италии в IV веке, три поколения его предшественников занимали разнообразные государственные посты. Кассиодор начал карьеру придворного панегириста в первом десятилетии VI века. После падения Остготского королевства Кассиодор, по-видимому, полтора десятилетия провёл в Константинополе, в 554 году удалился в родовое имение на юге Италии, где основал просветительский центр, монастырь Виварий, в котором занялся реализацией своей образовательной и культурной программы. В библиотеке Вивария имелись все основные произведения позднеримской христианской литературы, а также многие классические сочинения; в монастыре осуществлялись переводы с греческого языка, которым сам Кассиодор владел слабо. Последние труды — о правописании и исчислении даты Пасхи — написаны в 93-летнем возрасте.
Принципиальная обращённость произведений Кассиодора к современникам обеспечила популярность его трудов, его наследие широко использовали Павел Диакон, Беда Достопочтенный, Гинкмар Реймский, Алкуин, Рабан Мавр, Марсилий Падуанский. Традиция скриптория и школы Вивария были продолжены в Монте-Кассино и аббатстве Боббио.
В эпоху Ренессанса Томас Мор и Эразм Роттердамский высоко оценивали достижения Кассиодора в области латинской стилистики. Не будучи оригинальным мыслителем, Кассиодор был талантливым организатором и просветителем, начав создание новой, средневековой культурной парадигмы. Сохранилось несколько сотен рукописей с произведениями Кассиодора, в «Латинской патрологии» Миня полное собрание его сочинений занимает два тома (69 и 70). В то же время, биография Кассиодора плохо известна, основными источниками для неё являются автобиографические пассажи в его собственных трудах, немногие упоминания у современников и предания, сохранённые авторами раннего Средневековья.
"
