,entity,id,start,end,sent_context,full_context
0,КНР,"['Q1289426', 'Q1289426', 'Q735428']",19,22,"Новый председатель КНР Си Цзиньпин в пятницу, 22 марта, прибыл с визитом в Москву, который стал его первой зарубежной поездкой, сообщает BBC News","Новый председатель КНР Си Цзиньпин в пятницу, 22 марта, прибыл с визитом в Москву, который стал его первой зарубежной поездкой, сообщает BBC News. Как ожидается, одной из основных целей визита станет подписание соглашений о поставках в Китай российских нефти и газа. В ходе встречи с российским руководством Си Цзиньпин должен подписать документы об увеличении поставок нефти, а также о строительстве газопровода. О достижении договоренностей между Москвой и Пекином относительно поставок углеводородов сообщалось в феврале и марте 2013 года. Параметры сделок обсуждались во время визитов в Китай президента «Роснефти» Игоря Сечина, вице-премьера Аркадия Дворковича и заместителя председателя правления «Газпрома» Александра Медведева. Ожидается, что нефть будет прокачиваться в Китай по ответвлению трубопровода Восточная Сибирь — Тихий Океан (ВСТО). Нынешние объемы поставок по нему составляют 15 миллионов тонн в год. О том, сколько Россия намерена в будущем продавать Китаю, однозначных данных нет. Согласно последним сведениям, речь идет об увеличении к 2018 году до 50 миллионов тонн в год. В том же сообщении говорилось, что контракт может быть подписан в ходе московского визита Си Цзиньпина. Что касается газа, то объем его поставок может составить 38 миллиардов кубометров в год, однако эти цифры не окончательные. Предполагается, что для продажи газа из Западной Сибири в Китай проложат трубопровод, который станет частью проекта «Алтай». Контракт, о котором стороны не могут договориться уже несколько лет, планируется подписать до конца 2013 года. Кроме того, предложение о покупке сжиженного природного газа Пекин получил от «Роснефти»."
1,Си Цзиньпин,"['Q17317267', 'Q17317267', 'Q98220042']",23,34,"Новый председатель КНР Си Цзиньпин в пятницу, 22 марта, прибыл с визитом в Москву, который стал его первой зарубежной поездкой, сообщает BBC News","Новый председатель КНР Си Цзиньпин в пятницу, 22 марта, прибыл с визитом в Москву, который стал его первой зарубежной поездкой, сообщает BBC News. Как ожидается, одной из основных целей визита станет подписание соглашений о поставках в Китай российских нефти и газа. В ходе встречи с российским руководством Си Цзиньпин должен подписать документы об увеличении поставок нефти, а также о строительстве газопровода. О достижении договоренностей между Москвой и Пекином относительно поставок углеводородов сообщалось в феврале и марте 2013 года. Параметры сделок обсуждались во время визитов в Китай президента «Роснефти» Игоря Сечина, вице-премьера Аркадия Дворковича и заместителя председателя правления «Газпрома» Александра Медведева. Ожидается, что нефть будет прокачиваться в Китай по ответвлению трубопровода Восточная Сибирь — Тихий Океан (ВСТО). Нынешние объемы поставок по нему составляют 15 миллионов тонн в год. О том, сколько Россия намерена в будущем продавать Китаю, однозначных данных нет. Согласно последним сведениям, речь идет об увеличении к 2018 году до 50 миллионов тонн в год. В том же сообщении говорилось, что контракт может быть подписан в ходе московского визита Си Цзиньпина. Что касается газа, то объем его поставок может составить 38 миллиардов кубометров в год, однако эти цифры не окончательные. Предполагается, что для продажи газа из Западной Сибири в Китай проложат трубопровод, который станет частью проекта «Алтай». Контракт, о котором стороны не могут договориться уже несколько лет, планируется подписать до конца 2013 года. Кроме того, предложение о покупке сжиженного природного газа Пекин получил от «Роснефти»."
2,Москву,"['Q649', 'Q649', 'Q649']",75,81,"Новый председатель КНР Си Цзиньпин в пятницу, 22 марта, прибыл с визитом в Москву, который стал его первой зарубежной поездкой, сообщает BBC News","Новый председатель КНР Си Цзиньпин в пятницу, 22 марта, прибыл с визитом в Москву, который стал его первой зарубежной поездкой, сообщает BBC News. Как ожидается, одной из основных целей визита станет подписание соглашений о поставках в Китай российских нефти и газа. В ходе встречи с российским руководством Си Цзиньпин должен подписать документы об увеличении поставок нефти, а также о строительстве газопровода. О достижении договоренностей между Москвой и Пекином относительно поставок углеводородов сообщалось в феврале и марте 2013 года. Параметры сделок обсуждались во время визитов в Китай президента «Роснефти» Игоря Сечина, вице-премьера Аркадия Дворковича и заместителя председателя правления «Газпрома» Александра Медведева. Ожидается, что нефть будет прокачиваться в Китай по ответвлению трубопровода Восточная Сибирь — Тихий Океан (ВСТО). Нынешние объемы поставок по нему составляют 15 миллионов тонн в год. О том, сколько Россия намерена в будущем продавать Китаю, однозначных данных нет. Согласно последним сведениям, речь идет об увеличении к 2018 году до 50 миллионов тонн в год. В том же сообщении говорилось, что контракт может быть подписан в ходе московского визита Си Цзиньпина. Что касается газа, то объем его поставок может составить 38 миллиардов кубометров в год, однако эти цифры не окончательные. Предполагается, что для продажи газа из Западной Сибири в Китай проложат трубопровод, который станет частью проекта «Алтай». Контракт, о котором стороны не могут договориться уже несколько лет, планируется подписать до конца 2013 года. Кроме того, предложение о покупке сжиженного природного газа Пекин получил от «Роснефти»."
3,BBC News,-1,137,145,"Новый председатель КНР Си Цзиньпин в пятницу, 22 марта, прибыл с визитом в Москву, который стал его первой зарубежной поездкой, сообщает BBC News","Новый председатель КНР Си Цзиньпин в пятницу, 22 марта, прибыл с визитом в Москву, который стал его первой зарубежной поездкой, сообщает BBC News. Как ожидается, одной из основных целей визита станет подписание соглашений о поставках в Китай российских нефти и газа. В ходе встречи с российским руководством Си Цзиньпин должен подписать документы об увеличении поставок нефти, а также о строительстве газопровода. О достижении договоренностей между Москвой и Пекином относительно поставок углеводородов сообщалось в феврале и марте 2013 года. Параметры сделок обсуждались во время визитов в Китай президента «Роснефти» Игоря Сечина, вице-премьера Аркадия Дворковича и заместителя председателя правления «Газпрома» Александра Медведева. Ожидается, что нефть будет прокачиваться в Китай по ответвлению трубопровода Восточная Сибирь — Тихий Океан (ВСТО). Нынешние объемы поставок по нему составляют 15 миллионов тонн в год. О том, сколько Россия намерена в будущем продавать Китаю, однозначных данных нет. Согласно последним сведениям, речь идет об увеличении к 2018 году до 50 миллионов тонн в год. В том же сообщении говорилось, что контракт может быть подписан в ходе московского визита Си Цзиньпина. Что касается газа, то объем его поставок может составить 38 миллиардов кубометров в год, однако эти цифры не окончательные. Предполагается, что для продажи газа из Западной Сибири в Китай проложат трубопровод, который станет частью проекта «Алтай». Контракт, о котором стороны не могут договориться уже несколько лет, планируется подписать до конца 2013 года. Кроме того, предложение о покупке сжиженного природного газа Пекин получил от «Роснефти»."
4,Китай,"['Q7850', 'Q7850', 'Q29520']",89,94,"Как ожидается, одной из основных целей визита станет подписание соглашений о поставках в Китай российских нефти и газа","Новый председатель КНР Си Цзиньпин в пятницу, 22 марта, прибыл с визитом в Москву, который стал его первой зарубежной поездкой, сообщает BBC News. Как ожидается, одной из основных целей визита станет подписание соглашений о поставках в Китай российских нефти и газа. В ходе встречи с российским руководством Си Цзиньпин должен подписать документы об увеличении поставок нефти, а также о строительстве газопровода. О достижении договоренностей между Москвой и Пекином относительно поставок углеводородов сообщалось в феврале и марте 2013 года. Параметры сделок обсуждались во время визитов в Китай президента «Роснефти» Игоря Сечина, вице-премьера Аркадия Дворковича и заместителя председателя правления «Газпрома» Александра Медведева. Ожидается, что нефть будет прокачиваться в Китай по ответвлению трубопровода Восточная Сибирь — Тихий Океан (ВСТО). Нынешние объемы поставок по нему составляют 15 миллионов тонн в год. О том, сколько Россия намерена в будущем продавать Китаю, однозначных данных нет. Согласно последним сведениям, речь идет об увеличении к 2018 году до 50 миллионов тонн в год. В том же сообщении говорилось, что контракт может быть подписан в ходе московского визита Си Цзиньпина. Что касается газа, то объем его поставок может составить 38 миллиардов кубометров в год, однако эти цифры не окончательные. Предполагается, что для продажи газа из Западной Сибири в Китай проложат трубопровод, который станет частью проекта «Алтай». Контракт, о котором стороны не могут договориться уже несколько лет, планируется подписать до конца 2013 года. Кроме того, предложение о покупке сжиженного природного газа Пекин получил от «Роснефти»."
5,Си Цзиньпин,"['Q17317267', 'Q17317267', 'Q98220042']",41,52,"В ходе встречи с российским руководством Си Цзиньпин должен подписать документы об увеличении поставок нефти, а также о строительстве газопровода","Новый председатель КНР Си Цзиньпин в пятницу, 22 марта, прибыл с визитом в Москву, который стал его первой зарубежной поездкой, сообщает BBC News. Как ожидается, одной из основных целей визита станет подписание соглашений о поставках в Китай российских нефти и газа. В ходе встречи с российским руководством Си Цзиньпин должен подписать документы об увеличении поставок нефти, а также о строительстве газопровода. О достижении договоренностей между Москвой и Пекином относительно поставок углеводородов сообщалось в феврале и марте 2013 года. Параметры сделок обсуждались во время визитов в Китай президента «Роснефти» Игоря Сечина, вице-премьера Аркадия Дворковича и заместителя председателя правления «Газпрома» Александра Медведева. Ожидается, что нефть будет прокачиваться в Китай по ответвлению трубопровода Восточная Сибирь — Тихий Океан (ВСТО). Нынешние объемы поставок по нему составляют 15 миллионов тонн в год. О том, сколько Россия намерена в будущем продавать Китаю, однозначных данных нет. Согласно последним сведениям, речь идет об увеличении к 2018 году до 50 миллионов тонн в год. В том же сообщении говорилось, что контракт может быть подписан в ходе московского визита Си Цзиньпина. Что касается газа, то объем его поставок может составить 38 миллиардов кубометров в год, однако эти цифры не окончательные. Предполагается, что для продажи газа из Западной Сибири в Китай проложат трубопровод, который станет частью проекта «Алтай». Контракт, о котором стороны не могут договориться уже несколько лет, планируется подписать до конца 2013 года. Кроме того, предложение о покупке сжиженного природного газа Пекин получил от «Роснефти»."
6,Москвой,"['Q649', 'Q649', 'Q649']",35,42,О достижении договоренностей между Москвой и Пекином относительно поставок углеводородов сообщалось в феврале и марте 2013 года,"Новый председатель КНР Си Цзиньпин в пятницу, 22 марта, прибыл с визитом в Москву, который стал его первой зарубежной поездкой, сообщает BBC News. Как ожидается, одной из основных целей визита станет подписание соглашений о поставках в Китай российских нефти и газа. В ходе встречи с российским руководством Си Цзиньпин должен подписать документы об увеличении поставок нефти, а также о строительстве газопровода. О достижении договоренностей между Москвой и Пекином относительно поставок углеводородов сообщалось в феврале и марте 2013 года. Параметры сделок обсуждались во время визитов в Китай президента «Роснефти» Игоря Сечина, вице-премьера Аркадия Дворковича и заместителя председателя правления «Газпрома» Александра Медведева. Ожидается, что нефть будет прокачиваться в Китай по ответвлению трубопровода Восточная Сибирь — Тихий Океан (ВСТО). Нынешние объемы поставок по нему составляют 15 миллионов тонн в год. О том, сколько Россия намерена в будущем продавать Китаю, однозначных данных нет. Согласно последним сведениям, речь идет об увеличении к 2018 году до 50 миллионов тонн в год. В том же сообщении говорилось, что контракт может быть подписан в ходе московского визита Си Цзиньпина. Что касается газа, то объем его поставок может составить 38 миллиардов кубометров в год, однако эти цифры не окончательные. Предполагается, что для продажи газа из Западной Сибири в Китай проложат трубопровод, который станет частью проекта «Алтай». Контракт, о котором стороны не могут договориться уже несколько лет, планируется подписать до конца 2013 года. Кроме того, предложение о покупке сжиженного природного газа Пекин получил от «Роснефти»."
7,Пекином,"['Q956', 'Q956', 'Q956']",45,52,О достижении договоренностей между Москвой и Пекином относительно поставок углеводородов сообщалось в феврале и марте 2013 года,"Новый председатель КНР Си Цзиньпин в пятницу, 22 марта, прибыл с визитом в Москву, который стал его первой зарубежной поездкой, сообщает BBC News. Как ожидается, одной из основных целей визита станет подписание соглашений о поставках в Китай российских нефти и газа. В ходе встречи с российским руководством Си Цзиньпин должен подписать документы об увеличении поставок нефти, а также о строительстве газопровода. О достижении договоренностей между Москвой и Пекином относительно поставок углеводородов сообщалось в феврале и марте 2013 года. Параметры сделок обсуждались во время визитов в Китай президента «Роснефти» Игоря Сечина, вице-премьера Аркадия Дворковича и заместителя председателя правления «Газпрома» Александра Медведева. Ожидается, что нефть будет прокачиваться в Китай по ответвлению трубопровода Восточная Сибирь — Тихий Океан (ВСТО). Нынешние объемы поставок по нему составляют 15 миллионов тонн в год. О том, сколько Россия намерена в будущем продавать Китаю, однозначных данных нет. Согласно последним сведениям, речь идет об увеличении к 2018 году до 50 миллионов тонн в год. В том же сообщении говорилось, что контракт может быть подписан в ходе московского визита Си Цзиньпина. Что касается газа, то объем его поставок может составить 38 миллиардов кубометров в год, однако эти цифры не окончательные. Предполагается, что для продажи газа из Западной Сибири в Китай проложат трубопровод, который станет частью проекта «Алтай». Контракт, о котором стороны не могут договориться уже несколько лет, планируется подписать до конца 2013 года. Кроме того, предложение о покупке сжиженного природного газа Пекин получил от «Роснефти»."
8,Китай,"['Q7850', 'Q7850', 'Q29520']",48,53,"Параметры сделок обсуждались во время визитов в Китай президента «Роснефти» Игоря Сечина, вице-премьера Аркадия Дворковича и заместителя председателя правления «Газпрома» Александра Медведева","Новый председатель КНР Си Цзиньпин в пятницу, 22 марта, прибыл с визитом в Москву, который стал его первой зарубежной поездкой, сообщает BBC News. Как ожидается, одной из основных целей визита станет подписание соглашений о поставках в Китай российских нефти и газа. В ходе встречи с российским руководством Си Цзиньпин должен подписать документы об увеличении поставок нефти, а также о строительстве газопровода. О достижении договоренностей между Москвой и Пекином относительно поставок углеводородов сообщалось в феврале и марте 2013 года. Параметры сделок обсуждались во время визитов в Китай президента «Роснефти» Игоря Сечина, вице-премьера Аркадия Дворковича и заместителя председателя правления «Газпрома» Александра Медведева. Ожидается, что нефть будет прокачиваться в Китай по ответвлению трубопровода Восточная Сибирь — Тихий Океан (ВСТО). Нынешние объемы поставок по нему составляют 15 миллионов тонн в год. О том, сколько Россия намерена в будущем продавать Китаю, однозначных данных нет. Согласно последним сведениям, речь идет об увеличении к 2018 году до 50 миллионов тонн в год. В том же сообщении говорилось, что контракт может быть подписан в ходе московского визита Си Цзиньпина. Что касается газа, то объем его поставок может составить 38 миллиардов кубометров в год, однако эти цифры не окончательные. Предполагается, что для продажи газа из Западной Сибири в Китай проложат трубопровод, который станет частью проекта «Алтай». Контракт, о котором стороны не могут договориться уже несколько лет, планируется подписать до конца 2013 года. Кроме того, предложение о покупке сжиженного природного газа Пекин получил от «Роснефти»."
9,Роснефти,"['Q1141123', 'Q1141123', 'Q1141123']",66,74,"Параметры сделок обсуждались во время визитов в Китай президента «Роснефти» Игоря Сечина, вице-премьера Аркадия Дворковича и заместителя председателя правления «Газпрома» Александра Медведева","Новый председатель КНР Си Цзиньпин в пятницу, 22 марта, прибыл с визитом в Москву, который стал его первой зарубежной поездкой, сообщает BBC News. Как ожидается, одной из основных целей визита станет подписание соглашений о поставках в Китай российских нефти и газа. В ходе встречи с российским руководством Си Цзиньпин должен подписать документы об увеличении поставок нефти, а также о строительстве газопровода. О достижении договоренностей между Москвой и Пекином относительно поставок углеводородов сообщалось в феврале и марте 2013 года. Параметры сделок обсуждались во время визитов в Китай президента «Роснефти» Игоря Сечина, вице-премьера Аркадия Дворковича и заместителя председателя правления «Газпрома» Александра Медведева. Ожидается, что нефть будет прокачиваться в Китай по ответвлению трубопровода Восточная Сибирь — Тихий Океан (ВСТО). Нынешние объемы поставок по нему составляют 15 миллионов тонн в год. О том, сколько Россия намерена в будущем продавать Китаю, однозначных данных нет. Согласно последним сведениям, речь идет об увеличении к 2018 году до 50 миллионов тонн в год. В том же сообщении говорилось, что контракт может быть подписан в ходе московского визита Си Цзиньпина. Что касается газа, то объем его поставок может составить 38 миллиардов кубометров в год, однако эти цифры не окончательные. Предполагается, что для продажи газа из Западной Сибири в Китай проложат трубопровод, который станет частью проекта «Алтай». Контракт, о котором стороны не могут договориться уже несколько лет, планируется подписать до конца 2013 года. Кроме того, предложение о покупке сжиженного природного газа Пекин получил от «Роснефти»."
