,entity,id,start,end,sent_context,full_context
0,Аппий Клавдий Цек,"['Q297783', 'Q297783']",0,17,Аппий Клавдий Цек (лат.,"Аппий Клавдий Цек (лат. Appius Claudius Caecus; родился, по разным версиям, в 362/352, 359/349, 350 или 343 — умер после 280 гг. до н. э.) — древнеримский государственный деятель и военачальник из патрицианского рода Клавдиев, цензор 312 или 310 года до н. э. и дважды консул (в 307 и 296 годах до н. э.). Во время своей цензуры провёл ряд важных политических реформ: изменил систему комплектования сената и распределения граждан по трибам, лишил патрицианские роды исключительного права отправлять некоторые религиозные культы. Аппий Клавдий построил первый римский водопровод, а также Аппиеву дорогу, соединившую Рим с Капуей и закрепившую таким образом за Республикой Кампанию. Позже, во время двух консульств и претуры, одержал ряд побед в Третьей Самнитской войне.
Аппий Клавдий считается одним из основателей римской юриспруденции и литературы; он составил сборник поэтических сентенций, создал первый религиозный календарь, внёс важные изменения в латинскую орфографию. Источники приписывают Цеку написание трактата по юриспруденции и издание сборника исковых формул, благодаря которому правовая информация впервые в истории Рима стала доступной народу. В старости, уже будучи слепым, Аппий Клавдий произнёс в сенате речь против мирного договора с царём Эпира Пирром, ставшую знаменитой и сыгравшую важную роль в становлении основных принципов римской внешней политики.
"
1,Appius Claudius Caecus,"['Q297783', 'Q297783', 'Q1097301']",1,23," Appius Claudius Caecus; родился, по разным версиям, в 362/352, 359/349, 350 или 343 — умер после 280 гг. до н.","Аппий Клавдий Цек (лат. Appius Claudius Caecus; родился, по разным версиям, в 362/352, 359/349, 350 или 343 — умер после 280 гг. до н. э.) — древнеримский государственный деятель и военачальник из патрицианского рода Клавдиев, цензор 312 или 310 года до н. э. и дважды консул (в 307 и 296 годах до н. э.). Во время своей цензуры провёл ряд важных политических реформ: изменил систему комплектования сената и распределения граждан по трибам, лишил патрицианские роды исключительного права отправлять некоторые религиозные культы. Аппий Клавдий построил первый римский водопровод, а также Аппиеву дорогу, соединившую Рим с Капуей и закрепившую таким образом за Республикой Кампанию. Позже, во время двух консульств и претуры, одержал ряд побед в Третьей Самнитской войне.
Аппий Клавдий считается одним из основателей римской юриспруденции и литературы; он составил сборник поэтических сентенций, создал первый религиозный календарь, внёс важные изменения в латинскую орфографию. Источники приписывают Цеку написание трактата по юриспруденции и издание сборника исковых формул, благодаря которому правовая информация впервые в истории Рима стала доступной народу. В старости, уже будучи слепым, Аппий Клавдий произнёс в сенате речь против мирного договора с царём Эпира Пирром, ставшую знаменитой и сыгравшую важную роль в становлении основных принципов римской внешней политики.
"
2,Клавдиев,"['Q1324310', 'Q1324310', 'Q1324310']",79,87," — древнеримский государственный деятель и военачальник из патрицианского рода Клавдиев, цензор 312 или 310 года до н.","Аппий Клавдий Цек (лат. Appius Claudius Caecus; родился, по разным версиям, в 362/352, 359/349, 350 или 343 — умер после 280 гг. до н. э.) — древнеримский государственный деятель и военачальник из патрицианского рода Клавдиев, цензор 312 или 310 года до н. э. и дважды консул (в 307 и 296 годах до н. э.). Во время своей цензуры провёл ряд важных политических реформ: изменил систему комплектования сената и распределения граждан по трибам, лишил патрицианские роды исключительного права отправлять некоторые религиозные культы. Аппий Клавдий построил первый римский водопровод, а также Аппиеву дорогу, соединившую Рим с Капуей и закрепившую таким образом за Республикой Кампанию. Позже, во время двух консульств и претуры, одержал ряд побед в Третьей Самнитской войне.
Аппий Клавдий считается одним из основателей римской юриспруденции и литературы; он составил сборник поэтических сентенций, создал первый религиозный календарь, внёс важные изменения в латинскую орфографию. Источники приписывают Цеку написание трактата по юриспруденции и издание сборника исковых формул, благодаря которому правовая информация впервые в истории Рима стала доступной народу. В старости, уже будучи слепым, Аппий Клавдий произнёс в сенате речь против мирного договора с царём Эпира Пирром, ставшую знаменитой и сыгравшую важную роль в становлении основных принципов римской внешней политики.
"
3,Аппий Клавдий,"['Q55650451', 'Q621101', 'Q4068176']",0,13,"Аппий Клавдий построил первый римский водопровод, а также Аппиеву дорогу, соединившую Рим с Капуей и закрепившую таким образом за Республикой Кампанию.","Аппий Клавдий Цек (лат. Appius Claudius Caecus; родился, по разным версиям, в 362/352, 359/349, 350 или 343 — умер после 280 гг. до н. э.) — древнеримский государственный деятель и военачальник из патрицианского рода Клавдиев, цензор 312 или 310 года до н. э. и дважды консул (в 307 и 296 годах до н. э.). Во время своей цензуры провёл ряд важных политических реформ: изменил систему комплектования сената и распределения граждан по трибам, лишил патрицианские роды исключительного права отправлять некоторые религиозные культы. Аппий Клавдий построил первый римский водопровод, а также Аппиеву дорогу, соединившую Рим с Капуей и закрепившую таким образом за Республикой Кампанию. Позже, во время двух консульств и претуры, одержал ряд побед в Третьей Самнитской войне.
Аппий Клавдий считается одним из основателей римской юриспруденции и литературы; он составил сборник поэтических сентенций, создал первый религиозный календарь, внёс важные изменения в латинскую орфографию. Источники приписывают Цеку написание трактата по юриспруденции и издание сборника исковых формул, благодаря которому правовая информация впервые в истории Рима стала доступной народу. В старости, уже будучи слепым, Аппий Клавдий произнёс в сенате речь против мирного договора с царём Эпира Пирром, ставшую знаменитой и сыгравшую важную роль в становлении основных принципов римской внешней политики.
"
4,Аппиеву дорогу,-1,58,72,"Аппий Клавдий построил первый римский водопровод, а также Аппиеву дорогу, соединившую Рим с Капуей и закрепившую таким образом за Республикой Кампанию.","Аппий Клавдий Цек (лат. Appius Claudius Caecus; родился, по разным версиям, в 362/352, 359/349, 350 или 343 — умер после 280 гг. до н. э.) — древнеримский государственный деятель и военачальник из патрицианского рода Клавдиев, цензор 312 или 310 года до н. э. и дважды консул (в 307 и 296 годах до н. э.). Во время своей цензуры провёл ряд важных политических реформ: изменил систему комплектования сената и распределения граждан по трибам, лишил патрицианские роды исключительного права отправлять некоторые религиозные культы. Аппий Клавдий построил первый римский водопровод, а также Аппиеву дорогу, соединившую Рим с Капуей и закрепившую таким образом за Республикой Кампанию. Позже, во время двух консульств и претуры, одержал ряд побед в Третьей Самнитской войне.
Аппий Клавдий считается одним из основателей римской юриспруденции и литературы; он составил сборник поэтических сентенций, создал первый религиозный календарь, внёс важные изменения в латинскую орфографию. Источники приписывают Цеку написание трактата по юриспруденции и издание сборника исковых формул, благодаря которому правовая информация впервые в истории Рима стала доступной народу. В старости, уже будучи слепым, Аппий Клавдий произнёс в сенате речь против мирного договора с царём Эпира Пирром, ставшую знаменитой и сыгравшую важную роль в становлении основных принципов римской внешней политики.
"
5,Рим,"['Q28916407', 'Q220', 'Q220']",86,89,"Аппий Клавдий построил первый римский водопровод, а также Аппиеву дорогу, соединившую Рим с Капуей и закрепившую таким образом за Республикой Кампанию.","Аппий Клавдий Цек (лат. Appius Claudius Caecus; родился, по разным версиям, в 362/352, 359/349, 350 или 343 — умер после 280 гг. до н. э.) — древнеримский государственный деятель и военачальник из патрицианского рода Клавдиев, цензор 312 или 310 года до н. э. и дважды консул (в 307 и 296 годах до н. э.). Во время своей цензуры провёл ряд важных политических реформ: изменил систему комплектования сената и распределения граждан по трибам, лишил патрицианские роды исключительного права отправлять некоторые религиозные культы. Аппий Клавдий построил первый римский водопровод, а также Аппиеву дорогу, соединившую Рим с Капуей и закрепившую таким образом за Республикой Кампанию. Позже, во время двух консульств и претуры, одержал ряд побед в Третьей Самнитской войне.
Аппий Клавдий считается одним из основателей римской юриспруденции и литературы; он составил сборник поэтических сентенций, создал первый религиозный календарь, внёс важные изменения в латинскую орфографию. Источники приписывают Цеку написание трактата по юриспруденции и издание сборника исковых формул, благодаря которому правовая информация впервые в истории Рима стала доступной народу. В старости, уже будучи слепым, Аппий Клавдий произнёс в сенате речь против мирного договора с царём Эпира Пирром, ставшую знаменитой и сыгравшую важную роль в становлении основных принципов римской внешней политики.
"
6,Капуей,-1,92,98,"Аппий Клавдий построил первый римский водопровод, а также Аппиеву дорогу, соединившую Рим с Капуей и закрепившую таким образом за Республикой Кампанию.","Аппий Клавдий Цек (лат. Appius Claudius Caecus; родился, по разным версиям, в 362/352, 359/349, 350 или 343 — умер после 280 гг. до н. э.) — древнеримский государственный деятель и военачальник из патрицианского рода Клавдиев, цензор 312 или 310 года до н. э. и дважды консул (в 307 и 296 годах до н. э.). Во время своей цензуры провёл ряд важных политических реформ: изменил систему комплектования сената и распределения граждан по трибам, лишил патрицианские роды исключительного права отправлять некоторые религиозные культы. Аппий Клавдий построил первый римский водопровод, а также Аппиеву дорогу, соединившую Рим с Капуей и закрепившую таким образом за Республикой Кампанию. Позже, во время двух консульств и претуры, одержал ряд побед в Третьей Самнитской войне.
Аппий Клавдий считается одним из основателей римской юриспруденции и литературы; он составил сборник поэтических сентенций, создал первый религиозный календарь, внёс важные изменения в латинскую орфографию. Источники приписывают Цеку написание трактата по юриспруденции и издание сборника исковых формул, благодаря которому правовая информация впервые в истории Рима стала доступной народу. В старости, уже будучи слепым, Аппий Клавдий произнёс в сенате речь против мирного договора с царём Эпира Пирром, ставшую знаменитой и сыгравшую важную роль в становлении основных принципов римской внешней политики.
"
7,Республикой Кампанию,-1,130,150,"Аппий Клавдий построил первый римский водопровод, а также Аппиеву дорогу, соединившую Рим с Капуей и закрепившую таким образом за Республикой Кампанию.","Аппий Клавдий Цек (лат. Appius Claudius Caecus; родился, по разным версиям, в 362/352, 359/349, 350 или 343 — умер после 280 гг. до н. э.) — древнеримский государственный деятель и военачальник из патрицианского рода Клавдиев, цензор 312 или 310 года до н. э. и дважды консул (в 307 и 296 годах до н. э.). Во время своей цензуры провёл ряд важных политических реформ: изменил систему комплектования сената и распределения граждан по трибам, лишил патрицианские роды исключительного права отправлять некоторые религиозные культы. Аппий Клавдий построил первый римский водопровод, а также Аппиеву дорогу, соединившую Рим с Капуей и закрепившую таким образом за Республикой Кампанию. Позже, во время двух консульств и претуры, одержал ряд побед в Третьей Самнитской войне.
Аппий Клавдий считается одним из основателей римской юриспруденции и литературы; он составил сборник поэтических сентенций, создал первый религиозный календарь, внёс важные изменения в латинскую орфографию. Источники приписывают Цеку написание трактата по юриспруденции и издание сборника исковых формул, благодаря которому правовая информация впервые в истории Рима стала доступной народу. В старости, уже будучи слепым, Аппий Клавдий произнёс в сенате речь против мирного договора с царём Эпира Пирром, ставшую знаменитой и сыгравшую важную роль в становлении основных принципов римской внешней политики.
"
8,Аппий Клавдий,"['Q55650451', 'Q4068176', 'Q621101']",0,13,"Аппий Клавдий считается одним из основателей римской юриспруденции и литературы; он составил сборник поэтических сентенций, создал первый религиозный календарь, внёс важные изменения в латинскую орфографию.","Аппий Клавдий Цек (лат. Appius Claudius Caecus; родился, по разным версиям, в 362/352, 359/349, 350 или 343 — умер после 280 гг. до н. э.) — древнеримский государственный деятель и военачальник из патрицианского рода Клавдиев, цензор 312 или 310 года до н. э. и дважды консул (в 307 и 296 годах до н. э.). Во время своей цензуры провёл ряд важных политических реформ: изменил систему комплектования сената и распределения граждан по трибам, лишил патрицианские роды исключительного права отправлять некоторые религиозные культы. Аппий Клавдий построил первый римский водопровод, а также Аппиеву дорогу, соединившую Рим с Капуей и закрепившую таким образом за Республикой Кампанию. Позже, во время двух консульств и претуры, одержал ряд побед в Третьей Самнитской войне.
Аппий Клавдий считается одним из основателей римской юриспруденции и литературы; он составил сборник поэтических сентенций, создал первый религиозный календарь, внёс важные изменения в латинскую орфографию. Источники приписывают Цеку написание трактата по юриспруденции и издание сборника исковых формул, благодаря которому правовая информация впервые в истории Рима стала доступной народу. В старости, уже будучи слепым, Аппий Клавдий произнёс в сенате речь против мирного договора с царём Эпира Пирром, ставшую знаменитой и сыгравшую важную роль в становлении основных принципов римской внешней политики.
"
9,Цеку,['Q11159532'],22,26,"Источники приписывают Цеку написание трактата по юриспруденции и издание сборника исковых формул, благодаря которому правовая информация впервые в истории Рима стала доступной народу.","Аппий Клавдий Цек (лат. Appius Claudius Caecus; родился, по разным версиям, в 362/352, 359/349, 350 или 343 — умер после 280 гг. до н. э.) — древнеримский государственный деятель и военачальник из патрицианского рода Клавдиев, цензор 312 или 310 года до н. э. и дважды консул (в 307 и 296 годах до н. э.). Во время своей цензуры провёл ряд важных политических реформ: изменил систему комплектования сената и распределения граждан по трибам, лишил патрицианские роды исключительного права отправлять некоторые религиозные культы. Аппий Клавдий построил первый римский водопровод, а также Аппиеву дорогу, соединившую Рим с Капуей и закрепившую таким образом за Республикой Кампанию. Позже, во время двух консульств и претуры, одержал ряд побед в Третьей Самнитской войне.
Аппий Клавдий считается одним из основателей римской юриспруденции и литературы; он составил сборник поэтических сентенций, создал первый религиозный календарь, внёс важные изменения в латинскую орфографию. Источники приписывают Цеку написание трактата по юриспруденции и издание сборника исковых формул, благодаря которому правовая информация впервые в истории Рима стала доступной народу. В старости, уже будучи слепым, Аппий Клавдий произнёс в сенате речь против мирного договора с царём Эпира Пирром, ставшую знаменитой и сыгравшую важную роль в становлении основных принципов римской внешней политики.
"
