,entity,id,start,end,sent_context,full_context
0,Тит Флавий Веспасиан,"['Q24491710', 'Q1421', 'Q25373495']",0,20,Тит Флавий Веспасиан (лат.,"Тит Флавий Веспасиан (лат. Titus Flavius Vespasianus, 17 ноября 9 года — 24 июня 79 года), вошедший в историю под именем Веспасиан, — римский император в 69—79 годах, основатель династии Флавиев, пришедший к власти в «год четырёх императоров».
Веспасиан стал первым правителем Рима, не принадлежавшим к аристократии: он был внуком крестьянина и сыном всадника. При Юлиях-Клавдиях Тит Флавий сделал карьеру военного и политика. При Калигуле он занимал должности эдила и претора (предположительно в 38 и либо 39, либо 40 годах соответственно), при Клавдии участвовал в завоевании Британии в качестве командира легиона (в 43 году) и достиг консулата (в 41 году). При Нероне Веспасиан ушёл в отставку, но позже был назначен проконсулом Африки, а в 66 году возглавил армию, направленную на подавление восстания в Иудее. В гражданской войне, начавшейся в 68 году, он сначала занимал выжидательные позиции. Летом 69 года провозгласил себя императором, опираясь на поддержку всех восточных провинций. На тот момент Рим контролировал Авл Вителлий, армия которого потерпела поражение во второй битве при Бедриаке (октябрь 69 года). В декабре сторонники Флавия заняли столицу, Вителлий был убит.
Приход Веспасиана к власти положил конец гражданской войне. Новый император усилил контроль над армией и преторианской гвардией, вывел из кризиса финансовую систему благодаря экономии и налоговым преобразованиям, стабилизировал ситуацию в провинциях. В его правление были разгромлены восставшие иудеи (Иерусалимский храм при этом был разрушен, началось «рассеяние» евреев по территории империи), восстание батавов, которое возглавлял Юлий Цивилис, было подавлено, но при этом имперские власти пошли на компромисс (70 год). Усилилось присутствие Рима в Германии, на Востоке Коммагена стала провинцией. Всё население Испании получило латинское право; около 350 местных общин стали муниципиями. В римском сенате усилились позиции представителей италийской муниципальной знати и провинциалов (в первую очередь испанцев).
Веспасиан наладил конструктивные взаимоотношения с сенатом. Тем не менее при нём была разгромлена «стоическая оппозиция», а самые видные её представители стали жертвами репрессий. Расширенные полномочия императора были зафиксированы в специальном сенатском постановлении, получившем силу закона. Усиление династического принципа нашло своё выражение в том, что наследником Веспасиана стал его родной сын Тит.
"
1,Titus Flavius Vespasianus,"['Q1421', 'Q341002', 'Q1419']",1,26," Titus Flavius Vespasianus, 17 ноября 9 года — 24 июня 79 года), вошедший в историю под именем Веспасиан, — римский император в 69—79 годах, основатель династии Флавиев, пришедший к власти в «год четырёх императоров».","Тит Флавий Веспасиан (лат. Titus Flavius Vespasianus, 17 ноября 9 года — 24 июня 79 года), вошедший в историю под именем Веспасиан, — римский император в 69—79 годах, основатель династии Флавиев, пришедший к власти в «год четырёх императоров».
Веспасиан стал первым правителем Рима, не принадлежавшим к аристократии: он был внуком крестьянина и сыном всадника. При Юлиях-Клавдиях Тит Флавий сделал карьеру военного и политика. При Калигуле он занимал должности эдила и претора (предположительно в 38 и либо 39, либо 40 годах соответственно), при Клавдии участвовал в завоевании Британии в качестве командира легиона (в 43 году) и достиг консулата (в 41 году). При Нероне Веспасиан ушёл в отставку, но позже был назначен проконсулом Африки, а в 66 году возглавил армию, направленную на подавление восстания в Иудее. В гражданской войне, начавшейся в 68 году, он сначала занимал выжидательные позиции. Летом 69 года провозгласил себя императором, опираясь на поддержку всех восточных провинций. На тот момент Рим контролировал Авл Вителлий, армия которого потерпела поражение во второй битве при Бедриаке (октябрь 69 года). В декабре сторонники Флавия заняли столицу, Вителлий был убит.
Приход Веспасиана к власти положил конец гражданской войне. Новый император усилил контроль над армией и преторианской гвардией, вывел из кризиса финансовую систему благодаря экономии и налоговым преобразованиям, стабилизировал ситуацию в провинциях. В его правление были разгромлены восставшие иудеи (Иерусалимский храм при этом был разрушен, началось «рассеяние» евреев по территории империи), восстание батавов, которое возглавлял Юлий Цивилис, было подавлено, но при этом имперские власти пошли на компромисс (70 год). Усилилось присутствие Рима в Германии, на Востоке Коммагена стала провинцией. Всё население Испании получило латинское право; около 350 местных общин стали муниципиями. В римском сенате усилились позиции представителей италийской муниципальной знати и провинциалов (в первую очередь испанцев).
Веспасиан наладил конструктивные взаимоотношения с сенатом. Тем не менее при нём была разгромлена «стоическая оппозиция», а самые видные её представители стали жертвами репрессий. Расширенные полномочия императора были зафиксированы в специальном сенатском постановлении, получившем силу закона. Усиление династического принципа нашло своё выражение в том, что наследником Веспасиана стал его родной сын Тит.
"
2,Веспасиан,"['Q1419', 'Q1421', 'Q24795962']",95,104," Titus Flavius Vespasianus, 17 ноября 9 года — 24 июня 79 года), вошедший в историю под именем Веспасиан, — римский император в 69—79 годах, основатель династии Флавиев, пришедший к власти в «год четырёх императоров».","Тит Флавий Веспасиан (лат. Titus Flavius Vespasianus, 17 ноября 9 года — 24 июня 79 года), вошедший в историю под именем Веспасиан, — римский император в 69—79 годах, основатель династии Флавиев, пришедший к власти в «год четырёх императоров».
Веспасиан стал первым правителем Рима, не принадлежавшим к аристократии: он был внуком крестьянина и сыном всадника. При Юлиях-Клавдиях Тит Флавий сделал карьеру военного и политика. При Калигуле он занимал должности эдила и претора (предположительно в 38 и либо 39, либо 40 годах соответственно), при Клавдии участвовал в завоевании Британии в качестве командира легиона (в 43 году) и достиг консулата (в 41 году). При Нероне Веспасиан ушёл в отставку, но позже был назначен проконсулом Африки, а в 66 году возглавил армию, направленную на подавление восстания в Иудее. В гражданской войне, начавшейся в 68 году, он сначала занимал выжидательные позиции. Летом 69 года провозгласил себя императором, опираясь на поддержку всех восточных провинций. На тот момент Рим контролировал Авл Вителлий, армия которого потерпела поражение во второй битве при Бедриаке (октябрь 69 года). В декабре сторонники Флавия заняли столицу, Вителлий был убит.
Приход Веспасиана к власти положил конец гражданской войне. Новый император усилил контроль над армией и преторианской гвардией, вывел из кризиса финансовую систему благодаря экономии и налоговым преобразованиям, стабилизировал ситуацию в провинциях. В его правление были разгромлены восставшие иудеи (Иерусалимский храм при этом был разрушен, началось «рассеяние» евреев по территории империи), восстание батавов, которое возглавлял Юлий Цивилис, было подавлено, но при этом имперские власти пошли на компромисс (70 год). Усилилось присутствие Рима в Германии, на Востоке Коммагена стала провинцией. Всё население Испании получило латинское право; около 350 местных общин стали муниципиями. В римском сенате усилились позиции представителей италийской муниципальной знати и провинциалов (в первую очередь испанцев).
Веспасиан наладил конструктивные взаимоотношения с сенатом. Тем не менее при нём была разгромлена «стоическая оппозиция», а самые видные её представители стали жертвами репрессий. Расширенные полномочия императора были зафиксированы в специальном сенатском постановлении, получившем силу закона. Усиление династического принципа нашло своё выражение в том, что наследником Веспасиана стал его родной сын Тит.
"
3,Флавиев,"['Q8461187', 'Q1421', 'Q22845645']",161,168," Titus Flavius Vespasianus, 17 ноября 9 года — 24 июня 79 года), вошедший в историю под именем Веспасиан, — римский император в 69—79 годах, основатель династии Флавиев, пришедший к власти в «год четырёх императоров».","Тит Флавий Веспасиан (лат. Titus Flavius Vespasianus, 17 ноября 9 года — 24 июня 79 года), вошедший в историю под именем Веспасиан, — римский император в 69—79 годах, основатель династии Флавиев, пришедший к власти в «год четырёх императоров».
Веспасиан стал первым правителем Рима, не принадлежавшим к аристократии: он был внуком крестьянина и сыном всадника. При Юлиях-Клавдиях Тит Флавий сделал карьеру военного и политика. При Калигуле он занимал должности эдила и претора (предположительно в 38 и либо 39, либо 40 годах соответственно), при Клавдии участвовал в завоевании Британии в качестве командира легиона (в 43 году) и достиг консулата (в 41 году). При Нероне Веспасиан ушёл в отставку, но позже был назначен проконсулом Африки, а в 66 году возглавил армию, направленную на подавление восстания в Иудее. В гражданской войне, начавшейся в 68 году, он сначала занимал выжидательные позиции. Летом 69 года провозгласил себя императором, опираясь на поддержку всех восточных провинций. На тот момент Рим контролировал Авл Вителлий, армия которого потерпела поражение во второй битве при Бедриаке (октябрь 69 года). В декабре сторонники Флавия заняли столицу, Вителлий был убит.
Приход Веспасиана к власти положил конец гражданской войне. Новый император усилил контроль над армией и преторианской гвардией, вывел из кризиса финансовую систему благодаря экономии и налоговым преобразованиям, стабилизировал ситуацию в провинциях. В его правление были разгромлены восставшие иудеи (Иерусалимский храм при этом был разрушен, началось «рассеяние» евреев по территории империи), восстание батавов, которое возглавлял Юлий Цивилис, было подавлено, но при этом имперские власти пошли на компромисс (70 год). Усилилось присутствие Рима в Германии, на Востоке Коммагена стала провинцией. Всё население Испании получило латинское право; около 350 местных общин стали муниципиями. В римском сенате усилились позиции представителей италийской муниципальной знати и провинциалов (в первую очередь испанцев).
Веспасиан наладил конструктивные взаимоотношения с сенатом. Тем не менее при нём была разгромлена «стоическая оппозиция», а самые видные её представители стали жертвами репрессий. Расширенные полномочия императора были зафиксированы в специальном сенатском постановлении, получившем силу закона. Усиление династического принципа нашло своё выражение в том, что наследником Веспасиана стал его родной сын Тит.
"
4,Рима,"['Q220', 'Q1747689', 'Q389654']",33,37,"Веспасиан стал первым правителем Рима, не принадлежавшим к аристократии: он был внуком крестьянина и сыном всадника.","Тит Флавий Веспасиан (лат. Titus Flavius Vespasianus, 17 ноября 9 года — 24 июня 79 года), вошедший в историю под именем Веспасиан, — римский император в 69—79 годах, основатель династии Флавиев, пришедший к власти в «год четырёх императоров».
Веспасиан стал первым правителем Рима, не принадлежавшим к аристократии: он был внуком крестьянина и сыном всадника. При Юлиях-Клавдиях Тит Флавий сделал карьеру военного и политика. При Калигуле он занимал должности эдила и претора (предположительно в 38 и либо 39, либо 40 годах соответственно), при Клавдии участвовал в завоевании Британии в качестве командира легиона (в 43 году) и достиг консулата (в 41 году). При Нероне Веспасиан ушёл в отставку, но позже был назначен проконсулом Африки, а в 66 году возглавил армию, направленную на подавление восстания в Иудее. В гражданской войне, начавшейся в 68 году, он сначала занимал выжидательные позиции. Летом 69 года провозгласил себя императором, опираясь на поддержку всех восточных провинций. На тот момент Рим контролировал Авл Вителлий, армия которого потерпела поражение во второй битве при Бедриаке (октябрь 69 года). В декабре сторонники Флавия заняли столицу, Вителлий был убит.
Приход Веспасиана к власти положил конец гражданской войне. Новый император усилил контроль над армией и преторианской гвардией, вывел из кризиса финансовую систему благодаря экономии и налоговым преобразованиям, стабилизировал ситуацию в провинциях. В его правление были разгромлены восставшие иудеи (Иерусалимский храм при этом был разрушен, началось «рассеяние» евреев по территории империи), восстание батавов, которое возглавлял Юлий Цивилис, было подавлено, но при этом имперские власти пошли на компромисс (70 год). Усилилось присутствие Рима в Германии, на Востоке Коммагена стала провинцией. Всё население Испании получило латинское право; около 350 местных общин стали муниципиями. В римском сенате усилились позиции представителей италийской муниципальной знати и провинциалов (в первую очередь испанцев).
Веспасиан наладил конструктивные взаимоотношения с сенатом. Тем не менее при нём была разгромлена «стоическая оппозиция», а самые видные её представители стали жертвами репрессий. Расширенные полномочия императора были зафиксированы в специальном сенатском постановлении, получившем силу закона. Усиление династического принципа нашло своё выражение в том, что наследником Веспасиана стал его родной сын Тит.
"
5,Юлиях-Клавдиях Тит Флавий,-1,4,29,При Юлиях-Клавдиях Тит Флавий сделал карьеру военного и политика.,"Тит Флавий Веспасиан (лат. Titus Flavius Vespasianus, 17 ноября 9 года — 24 июня 79 года), вошедший в историю под именем Веспасиан, — римский император в 69—79 годах, основатель династии Флавиев, пришедший к власти в «год четырёх императоров».
Веспасиан стал первым правителем Рима, не принадлежавшим к аристократии: он был внуком крестьянина и сыном всадника. При Юлиях-Клавдиях Тит Флавий сделал карьеру военного и политика. При Калигуле он занимал должности эдила и претора (предположительно в 38 и либо 39, либо 40 годах соответственно), при Клавдии участвовал в завоевании Британии в качестве командира легиона (в 43 году) и достиг консулата (в 41 году). При Нероне Веспасиан ушёл в отставку, но позже был назначен проконсулом Африки, а в 66 году возглавил армию, направленную на подавление восстания в Иудее. В гражданской войне, начавшейся в 68 году, он сначала занимал выжидательные позиции. Летом 69 года провозгласил себя императором, опираясь на поддержку всех восточных провинций. На тот момент Рим контролировал Авл Вителлий, армия которого потерпела поражение во второй битве при Бедриаке (октябрь 69 года). В декабре сторонники Флавия заняли столицу, Вителлий был убит.
Приход Веспасиана к власти положил конец гражданской войне. Новый император усилил контроль над армией и преторианской гвардией, вывел из кризиса финансовую систему благодаря экономии и налоговым преобразованиям, стабилизировал ситуацию в провинциях. В его правление были разгромлены восставшие иудеи (Иерусалимский храм при этом был разрушен, началось «рассеяние» евреев по территории империи), восстание батавов, которое возглавлял Юлий Цивилис, было подавлено, но при этом имперские власти пошли на компромисс (70 год). Усилилось присутствие Рима в Германии, на Востоке Коммагена стала провинцией. Всё население Испании получило латинское право; около 350 местных общин стали муниципиями. В римском сенате усилились позиции представителей италийской муниципальной знати и провинциалов (в первую очередь испанцев).
Веспасиан наладил конструктивные взаимоотношения с сенатом. Тем не менее при нём была разгромлена «стоическая оппозиция», а самые видные её представители стали жертвами репрессий. Расширенные полномочия императора были зафиксированы в специальном сенатском постановлении, получившем силу закона. Усиление династического принципа нашло своё выражение в том, что наследником Веспасиана стал его родной сын Тит.
"
6,Калигуле,-1,4,12,"При Калигуле он занимал должности эдила и претора (предположительно в 38 и либо 39, либо 40 годах соответственно), при Клавдии участвовал в завоевании Британии в качестве командира легиона (в 43 году) и достиг консулата (в 41 году).","Тит Флавий Веспасиан (лат. Titus Flavius Vespasianus, 17 ноября 9 года — 24 июня 79 года), вошедший в историю под именем Веспасиан, — римский император в 69—79 годах, основатель династии Флавиев, пришедший к власти в «год четырёх императоров».
Веспасиан стал первым правителем Рима, не принадлежавшим к аристократии: он был внуком крестьянина и сыном всадника. При Юлиях-Клавдиях Тит Флавий сделал карьеру военного и политика. При Калигуле он занимал должности эдила и претора (предположительно в 38 и либо 39, либо 40 годах соответственно), при Клавдии участвовал в завоевании Британии в качестве командира легиона (в 43 году) и достиг консулата (в 41 году). При Нероне Веспасиан ушёл в отставку, но позже был назначен проконсулом Африки, а в 66 году возглавил армию, направленную на подавление восстания в Иудее. В гражданской войне, начавшейся в 68 году, он сначала занимал выжидательные позиции. Летом 69 года провозгласил себя императором, опираясь на поддержку всех восточных провинций. На тот момент Рим контролировал Авл Вителлий, армия которого потерпела поражение во второй битве при Бедриаке (октябрь 69 года). В декабре сторонники Флавия заняли столицу, Вителлий был убит.
Приход Веспасиана к власти положил конец гражданской войне. Новый император усилил контроль над армией и преторианской гвардией, вывел из кризиса финансовую систему благодаря экономии и налоговым преобразованиям, стабилизировал ситуацию в провинциях. В его правление были разгромлены восставшие иудеи (Иерусалимский храм при этом был разрушен, началось «рассеяние» евреев по территории империи), восстание батавов, которое возглавлял Юлий Цивилис, было подавлено, но при этом имперские власти пошли на компромисс (70 год). Усилилось присутствие Рима в Германии, на Востоке Коммагена стала провинцией. Всё население Испании получило латинское право; около 350 местных общин стали муниципиями. В римском сенате усилились позиции представителей италийской муниципальной знати и провинциалов (в первую очередь испанцев).
Веспасиан наладил конструктивные взаимоотношения с сенатом. Тем не менее при нём была разгромлена «стоическая оппозиция», а самые видные её представители стали жертвами репрессий. Расширенные полномочия императора были зафиксированы в специальном сенатском постановлении, получившем силу закона. Усиление династического принципа нашло своё выражение в том, что наследником Веспасиана стал его родной сын Тит.
"
7,Клавдии,"['Q39275317', 'Q150887', 'Q292875']",119,126,"При Калигуле он занимал должности эдила и претора (предположительно в 38 и либо 39, либо 40 годах соответственно), при Клавдии участвовал в завоевании Британии в качестве командира легиона (в 43 году) и достиг консулата (в 41 году).","Тит Флавий Веспасиан (лат. Titus Flavius Vespasianus, 17 ноября 9 года — 24 июня 79 года), вошедший в историю под именем Веспасиан, — римский император в 69—79 годах, основатель династии Флавиев, пришедший к власти в «год четырёх императоров».
Веспасиан стал первым правителем Рима, не принадлежавшим к аристократии: он был внуком крестьянина и сыном всадника. При Юлиях-Клавдиях Тит Флавий сделал карьеру военного и политика. При Калигуле он занимал должности эдила и претора (предположительно в 38 и либо 39, либо 40 годах соответственно), при Клавдии участвовал в завоевании Британии в качестве командира легиона (в 43 году) и достиг консулата (в 41 году). При Нероне Веспасиан ушёл в отставку, но позже был назначен проконсулом Африки, а в 66 году возглавил армию, направленную на подавление восстания в Иудее. В гражданской войне, начавшейся в 68 году, он сначала занимал выжидательные позиции. Летом 69 года провозгласил себя императором, опираясь на поддержку всех восточных провинций. На тот момент Рим контролировал Авл Вителлий, армия которого потерпела поражение во второй битве при Бедриаке (октябрь 69 года). В декабре сторонники Флавия заняли столицу, Вителлий был убит.
Приход Веспасиана к власти положил конец гражданской войне. Новый император усилил контроль над армией и преторианской гвардией, вывел из кризиса финансовую систему благодаря экономии и налоговым преобразованиям, стабилизировал ситуацию в провинциях. В его правление были разгромлены восставшие иудеи (Иерусалимский храм при этом был разрушен, началось «рассеяние» евреев по территории империи), восстание батавов, которое возглавлял Юлий Цивилис, было подавлено, но при этом имперские власти пошли на компромисс (70 год). Усилилось присутствие Рима в Германии, на Востоке Коммагена стала провинцией. Всё население Испании получило латинское право; около 350 местных общин стали муниципиями. В римском сенате усилились позиции представителей италийской муниципальной знати и провинциалов (в первую очередь испанцев).
Веспасиан наладил конструктивные взаимоотношения с сенатом. Тем не менее при нём была разгромлена «стоическая оппозиция», а самые видные её представители стали жертвами репрессий. Расширенные полномочия императора были зафиксированы в специальном сенатском постановлении, получившем силу закона. Усиление династического принципа нашло своё выражение в том, что наследником Веспасиана стал его родной сын Тит.
"
8,Британии,"['Q185103', 'Q8680', 'Q145']",151,159,"При Калигуле он занимал должности эдила и претора (предположительно в 38 и либо 39, либо 40 годах соответственно), при Клавдии участвовал в завоевании Британии в качестве командира легиона (в 43 году) и достиг консулата (в 41 году).","Тит Флавий Веспасиан (лат. Titus Flavius Vespasianus, 17 ноября 9 года — 24 июня 79 года), вошедший в историю под именем Веспасиан, — римский император в 69—79 годах, основатель династии Флавиев, пришедший к власти в «год четырёх императоров».
Веспасиан стал первым правителем Рима, не принадлежавшим к аристократии: он был внуком крестьянина и сыном всадника. При Юлиях-Клавдиях Тит Флавий сделал карьеру военного и политика. При Калигуле он занимал должности эдила и претора (предположительно в 38 и либо 39, либо 40 годах соответственно), при Клавдии участвовал в завоевании Британии в качестве командира легиона (в 43 году) и достиг консулата (в 41 году). При Нероне Веспасиан ушёл в отставку, но позже был назначен проконсулом Африки, а в 66 году возглавил армию, направленную на подавление восстания в Иудее. В гражданской войне, начавшейся в 68 году, он сначала занимал выжидательные позиции. Летом 69 года провозгласил себя императором, опираясь на поддержку всех восточных провинций. На тот момент Рим контролировал Авл Вителлий, армия которого потерпела поражение во второй битве при Бедриаке (октябрь 69 года). В декабре сторонники Флавия заняли столицу, Вителлий был убит.
Приход Веспасиана к власти положил конец гражданской войне. Новый император усилил контроль над армией и преторианской гвардией, вывел из кризиса финансовую систему благодаря экономии и налоговым преобразованиям, стабилизировал ситуацию в провинциях. В его правление были разгромлены восставшие иудеи (Иерусалимский храм при этом был разрушен, началось «рассеяние» евреев по территории империи), восстание батавов, которое возглавлял Юлий Цивилис, было подавлено, но при этом имперские власти пошли на компромисс (70 год). Усилилось присутствие Рима в Германии, на Востоке Коммагена стала провинцией. Всё население Испании получило латинское право; около 350 местных общин стали муниципиями. В римском сенате усилились позиции представителей италийской муниципальной знати и провинциалов (в первую очередь испанцев).
Веспасиан наладил конструктивные взаимоотношения с сенатом. Тем не менее при нём была разгромлена «стоическая оппозиция», а самые видные её представители стали жертвами репрессий. Расширенные полномочия императора были зафиксированы в специальном сенатском постановлении, получившем силу закона. Усиление династического принципа нашло своё выражение в том, что наследником Веспасиана стал его родной сын Тит.
"
9,Нероне Веспасиан,-1,4,20,"При Нероне Веспасиан ушёл в отставку, но позже был назначен проконсулом Африки, а в 66 году возглавил армию, направленную на подавление восстания в Иудее.","Тит Флавий Веспасиан (лат. Titus Flavius Vespasianus, 17 ноября 9 года — 24 июня 79 года), вошедший в историю под именем Веспасиан, — римский император в 69—79 годах, основатель династии Флавиев, пришедший к власти в «год четырёх императоров».
Веспасиан стал первым правителем Рима, не принадлежавшим к аристократии: он был внуком крестьянина и сыном всадника. При Юлиях-Клавдиях Тит Флавий сделал карьеру военного и политика. При Калигуле он занимал должности эдила и претора (предположительно в 38 и либо 39, либо 40 годах соответственно), при Клавдии участвовал в завоевании Британии в качестве командира легиона (в 43 году) и достиг консулата (в 41 году). При Нероне Веспасиан ушёл в отставку, но позже был назначен проконсулом Африки, а в 66 году возглавил армию, направленную на подавление восстания в Иудее. В гражданской войне, начавшейся в 68 году, он сначала занимал выжидательные позиции. Летом 69 года провозгласил себя императором, опираясь на поддержку всех восточных провинций. На тот момент Рим контролировал Авл Вителлий, армия которого потерпела поражение во второй битве при Бедриаке (октябрь 69 года). В декабре сторонники Флавия заняли столицу, Вителлий был убит.
Приход Веспасиана к власти положил конец гражданской войне. Новый император усилил контроль над армией и преторианской гвардией, вывел из кризиса финансовую систему благодаря экономии и налоговым преобразованиям, стабилизировал ситуацию в провинциях. В его правление были разгромлены восставшие иудеи (Иерусалимский храм при этом был разрушен, началось «рассеяние» евреев по территории империи), восстание батавов, которое возглавлял Юлий Цивилис, было подавлено, но при этом имперские власти пошли на компромисс (70 год). Усилилось присутствие Рима в Германии, на Востоке Коммагена стала провинцией. Всё население Испании получило латинское право; около 350 местных общин стали муниципиями. В римском сенате усилились позиции представителей италийской муниципальной знати и провинциалов (в первую очередь испанцев).
Веспасиан наладил конструктивные взаимоотношения с сенатом. Тем не менее при нём была разгромлена «стоическая оппозиция», а самые видные её представители стали жертвами репрессий. Расширенные полномочия императора были зафиксированы в специальном сенатском постановлении, получившем силу закона. Усиление династического принципа нашло своё выражение в том, что наследником Веспасиана стал его родной сын Тит.
"
